54.36.148.112 - - [31/Jan/2023:16:19:13 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "www.forgive490.com"
192.34.84.8 - - [04/Feb/2023:16:42:04 -0800] "GET /romania/romania002.jpg HTTP/1.1" 200 24273 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [04/Feb/2023:16:42:04 -0800] "GET /romania/romanianorphanage003.jpg HTTP/1.1" 200 26689 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [04/Feb/2023:16:42:04 -0800] "GET /romania/romaniahouse001.jpg HTTP/1.1" 200 33856 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
192.34.84.8 - - [04/Feb/2023:16:42:04 -0800] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://forgive490.com/BlanketsForRomania.php" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "forgive490.com"
54.236.1.13 - - [04/Feb/2023:16:44:16 -0800] "GET /rianmontgomeryreview.docx HTTP/1.1" 200 26004 "-" "Mozilla/5.0 (compatible; Pinterestbot/1.0; +http://www.pinterest.com/bot.html)" "www.forgive490.com"
52.167.144.90 - - [04/Feb/2023:16:56:23 -0800] "GET /bible/israel.html HTTP/1.1" 200 5650 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
207.46.13.96 - - [04/Feb/2023:17:05:25 -0800] "GET /img/editorschoice.jpg HTTP/1.1" 200 1680 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
76.71.7.125 - - [04/Feb/2023:17:10:11 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
76.71.7.125 - - [04/Feb/2023:17:10:11 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
76.71.7.125 - - [04/Feb/2023:17:10:11 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
76.71.7.125 - - [04/Feb/2023:17:10:11 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
76.71.7.125 - - [04/Feb/2023:17:10:13 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
76.71.7.125 - - [04/Feb/2023:17:10:13 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
76.71.7.125 - - [04/Feb/2023:17:10:13 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
76.71.7.125 - - [04/Feb/2023:17:10:13 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
205.169.39.127 - - [04/Feb/2023:17:11:05 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" "forgive490.com"
205.169.39.127 - - [04/Feb/2023:17:11:09 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36" "forgive490.com"
205.169.39.127 - - [04/Feb/2023:17:11:10 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://forgive490.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36" "forgive490.com"
205.169.39.127 - - [04/Feb/2023:17:11:10 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://forgive490.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36" "forgive490.com"
205.169.39.127 - - [04/Feb/2023:17:11:10 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://forgive490.com/css/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36" "forgive490.com"
77.88.5.33 - - [04/Feb/2023:17:14:44 -0800] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "forgive490.com"
93.158.161.61 - - [04/Feb/2023:17:14:48 -0800] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "forgive490.com"
93.158.161.52 - - [04/Feb/2023:17:14:52 -0800] "GET /bible/endofstory.html HTTP/1.1" 200 1702 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "forgive490.com"
51.222.253.20 - - [04/Feb/2023:17:22:12 -0800] "GET /bibleviet/israel.html HTTP/1.1" 200 5942 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
114.119.138.98 - - [04/Feb/2023:17:24:17 -0800] "GET /biblia-es HTTP/1.1" 301 1414 "http://www.forgive490.com" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "www.forgive490.com"
114.119.138.98 - - [04/Feb/2023:17:24:19 -0800] "GET /biblia-es/ HTTP/1.1" 200 406 "http://www.forgive490.com" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "www.forgive490.com"
114.119.133.211 - - [04/Feb/2023:17:25:16 -0800] "GET /bible/whyread.html HTTP/1.1" 200 1152 "http://forgive490.com/bible/toc.html" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:17:30:19 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:17:30:19 -0800] "GET /biblegerman/ HTTP/1.1" 200 442 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:17:40:22 -0800] "GET /biblearabic/index.html HTTP/1.1" 200 594 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:17:44:19 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.forgive490.com"
35.229.38.99 - - [04/Feb/2023:17:44:19 -0800] "GET /biblia-por/ HTTP/1.1" 200 437 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.forgive490.com"
51.222.253.2 - - [04/Feb/2023:17:53:02 -0800] "GET /biblefrench/israel.html HTTP/1.1" 200 6447 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.1 - - [04/Feb/2023:17:53:17 -0800] "GET /biblefrench/img/Image26.jpg HTTP/1.1" 200 11422 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.3 - - [04/Feb/2023:17:53:18 -0800] "GET /biblefrench/img/Image24.jpg HTTP/1.1" 200 3826 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.11 - - [04/Feb/2023:17:53:19 -0800] "GET /biblefrench/img/Image25.jpg HTTP/1.1" 200 10112 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.7 - - [04/Feb/2023:17:53:19 -0800] "GET /biblefrench/styles.css HTTP/1.1" 200 387 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.8 - - [04/Feb/2023:17:53:20 -0800] "GET /biblefrench/img/Image27.jpg HTTP/1.1" 200 5536 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.1 - - [04/Feb/2023:17:53:20 -0800] "GET /biblefrench/img/Image23.jpg HTTP/1.1" 200 3403 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:18:06:23 -0800] "GET /biblearabic/index.html HTTP/1.1" 200 594 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.forgive490.com"
77.75.79.119 - - [04/Feb/2023:18:23:56 -0800] "GET /MindenPressHerald/index.htm HTTP/1.1" 200 1825 "-" "Mozilla/5.0 (compatible; SeznamBot/4.0-RC1; +http://napoveda.seznam.cz/seznambot-intro/)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:18:24:31 -0800] "GET /endorsements.php HTTP/1.1" 200 66635 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "forgive490.com"
77.88.5.43 - - [04/Feb/2023:18:31:45 -0800] "GET /biblia-por/extension.html HTTP/1.1" 200 2872 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "forgive490.com"
207.46.13.155 - - [04/Feb/2023:18:33:23 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
52.167.144.29 - - [04/Feb/2023:18:33:25 -0800] "GET /biblia-es/img/MenAndWomen.jpg HTTP/1.1" 200 4684 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:18:34:49 -0800] "GET /biblefrench/ HTTP/1.1" 200 569 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.forgive490.com"
77.88.5.126 - - [04/Feb/2023:18:43:06 -0800] "GET /biblejapanese/ HTTP/1.1" 200 797 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:18:53:47 -0800] "GET /biblemand/indexm.html HTTP/1.1" 200 455 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "forgive490.com"
114.119.148.189 - - [04/Feb/2023:19:04:02 -0800] "GET /biblejapanese/howtolive.html HTTP/1.1" 200 2184 "https://www.forgive490.com/biblejapanese/endofstory.html" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "www.forgive490.com"
114.119.154.59 - - [04/Feb/2023:19:05:42 -0800] "GET /biblefrench/howtolive.html HTTP/1.1" 200 2858 "https://www.forgive490.com/biblefrench/toc.html" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "www.forgive490.com"
114.119.157.124 - - [04/Feb/2023:19:07:02 -0800] "GET /biblearabic/toc.html HTTP/1.1" 200 1895 "https://forgive490.com/biblearabic/index.html" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:19:09:59 -0800] "GET /biblemand/indexm.html HTTP/1.1" 200 455 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.forgive490.com"
35.229.38.99 - - [04/Feb/2023:19:12:54 -0800] "GET /backcover.php HTTP/1.1" 200 9680 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "forgive490.com"
195.191.219.131 - - [04/Feb/2023:19:22:11 -0800] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
195.191.219.131 - - [04/Feb/2023:19:22:15 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "www.forgive490.com"
142.44.245.88 - - [04/Feb/2023:19:26:14 -0800] "GET / HTTP/1.1" 200 5836 "-" "Mozilla/5.0 (compatible; YaK/1.0; http://linkfluence.com/; bot@linkfluence.com)" "forgive490.com"
85.25.210.70 - - [04/Feb/2023:19:26:54 -0800] "GET /bible/img/image2.jpg HTTP/1.1" 200 88118 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:103.0) Gecko/20100101 Firefox/103.0" "www.forgive490.com"
35.229.38.99 - - [04/Feb/2023:19:27:56 -0800] "GET /backcover.php HTTP/1.1" 200 9680 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.forgive490.com"
96.33.187.110 - - [04/Feb/2023:19:36:25 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 (Linux; Android 13; SM-S908U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
96.33.187.110 - - [04/Feb/2023:19:36:25 -0800] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-S908U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
96.33.187.110 - - [04/Feb/2023:19:36:25 -0800] "GET /EasyBasketweaveBabyBlanket_files/image002.jpg HTTP/1.1" 200 8807 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-S908U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
96.33.187.110 - - [04/Feb/2023:19:36:25 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-S908U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
96.33.187.110 - - [04/Feb/2023:19:36:25 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-S908U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
96.33.187.110 - - [04/Feb/2023:19:36:25 -0800] "GET /Ravelry.JPG HTTP/1.1" 200 10196 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-S908U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
96.33.187.110 - - [04/Feb/2023:19:36:25 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-S908U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
96.33.187.110 - - [04/Feb/2023:19:36:25 -0800] "GET /square.jpg HTTP/1.1" 200 4309724 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Linux; Android 13; SM-S908U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
96.33.187.110 - - [04/Feb/2023:19:36:26 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://www.forgive490.com/css/styles.css" "Mozilla/5.0 (Linux; Android 13; SM-S908U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36" "www.forgive490.com"
18.182.226.14 - - [04/Feb/2023:19:39:23 -0800] "GET /biblegerman/img/image39.jpg HTTP/1.1" 200 46219 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0" "www.forgive490.com"
54.36.149.64 - - [04/Feb/2023:19:42:28 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
51.222.253.20 - - [04/Feb/2023:19:42:31 -0800] "GET /excerpt.php HTTP/1.1" 200 20516 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:19:45:35 -0800] "GET /endorsements.php HTTP/1.1" 200 66635 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.forgive490.com"
52.167.144.90 - - [04/Feb/2023:19:55:29 -0800] "GET /sitemap.xml HTTP/1.1" 200 170 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:20:08:47 -0800] "GET /biblejapanese/ HTTP/1.1" 200 797 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:20:09:31 -0800] "GET /biblia-es/ HTTP/1.1" 200 406 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.forgive490.com"
52.167.144.40 - - [04/Feb/2023:20:13:03 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:20:16:46 -0800] "GET /robots.txt HTTP/1.1" 200 57 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:20:16:46 -0800] "GET /aboutauthor.php HTTP/1.1" 200 9058 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "forgive490.com"
35.229.38.99 - - [04/Feb/2023:20:18:02 -0800] "GET /biblejapanese/ HTTP/1.1" 200 797 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.forgive490.com"
35.229.38.99 - - [04/Feb/2023:20:23:05 -0800] "GET /mainlanding.php HTTP/1.1" 200 8084 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.forgive490.com"
76.71.7.125 - - [04/Feb/2023:20:24:50 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
76.71.7.125 - - [04/Feb/2023:20:24:50 -0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
76.71.7.125 - - [04/Feb/2023:20:24:50 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
76.71.7.125 - - [04/Feb/2023:20:24:50 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
77.88.5.39 - - [04/Feb/2023:20:33:48 -0800] "GET /robots.txt HTTP/1.1" 200 41 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "forgive490.com"
93.158.161.73 - - [04/Feb/2023:20:33:52 -0800] "GET /bibleviet/whatis.html HTTP/1.1" 200 4055 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "forgive490.com"
24.141.128.206 - - [04/Feb/2023:20:34:33 -0800] "GET /EasyBasketweaveBabyBlanket.php HTTP/1.1" 200 11939 "https://www.ravelry.com/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
24.141.128.206 - - [04/Feb/2023:20:34:34 -0800] "GET /exploreGod.png HTTP/1.1" 200 3730 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
24.141.128.206 - - [04/Feb/2023:20:34:34 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
24.141.128.206 - - [04/Feb/2023:20:34:34 -0800] "GET /css/styles.css HTTP/1.1" 200 379 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
24.141.128.206 - - [04/Feb/2023:20:34:34 -0800] "GET /largeprinteditionoutforwebsite.jpg HTTP/1.1" 200 22436 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
24.141.128.206 - - [04/Feb/2023:20:34:34 -0800] "GET /Ravelry.JPG HTTP/1.1" 200 10196 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
24.141.128.206 - - [04/Feb/2023:20:34:34 -0800] "GET /EasyBasketweaveBabyBlanket_files/image002.jpg HTTP/1.1" 200 8807 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
24.141.128.206 - - [04/Feb/2023:20:34:34 -0800] "GET /img/whitesand.jpg HTTP/1.1" 200 54911 "https://www.forgive490.com/css/styles.css" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
24.141.128.206 - - [04/Feb/2023:20:34:34 -0800] "GET /square.jpg HTTP/1.1" 200 4309724 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
24.141.128.206 - - [04/Feb/2023:20:34:34 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "https://www.forgive490.com/EasyBasketweaveBabyBlanket.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0" "www.forgive490.com"
35.229.38.99 - - [04/Feb/2023:20:36:07 -0800] "GET /bible/ HTTP/1.1" 200 653 "-" "ZoominfoBot (zoominfobot at zoominfo dot com)" "www.forgive490.com"
69.171.249.120 - - [04/Feb/2023:20:42:11 -0800] "GET / HTTP/1.1" 200 5836 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "forgive490.com"
173.252.83.4 - - [04/Feb/2023:20:42:13 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "forgive490.com"
173.252.79.10 - - [04/Feb/2023:20:42:13 -0800] "GET /img/cover.jpg HTTP/1.1" 200 12092 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "forgive490.com"
71.132.71.13 - - [04/Feb/2023:20:49:03 -0800] "GET /favicon.ico HTTP/1.1" 404 88 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.4 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.4 facebookexternalhit/1.1 Facebot Twitterbot/1.0" "www.forgive490.com"
